productinfo_id,ProductName,Brand,BrandDictionary_Id,OriginalPlace,DisplayCategoryName,image_id,image_name,image_format,image_size,image_url
231,泸州老窖8年陈52度500ml,泸州老窖,3547,四川,白酒-全国名酒,14955,jp_46.jpg,jpg,117352,http://yjp-product.ufile.ucloud.cn/Product/2017/11/2c05fd1d17f342748a1fa25dee7cc13b.jpg
232,泸州老窖御窖V15/52度500ml,泸州老窖,3547,四川,白酒-全国名酒,14957,jp_47.jpg,jpg,174864,http://yjp-product.ufile.ucloud.cn/Product/2017/11/6c70a7101cf240989c9fe5032f605402.jpg
233,剑南春珍藏级52度500ml,剑南春,3582,四川,白酒-全国名酒,8954061,0bc8ae7ec7f985c08dd42eb0baf5907.jpg,jpg,56402,http://yjp-product.ufile.ucloud.com.cn/Product/2019/09/b6cb63dfe2d3460794cc778182a1dfe4.jpg
234,剑南春水晶52度500ml,剑南春,3582,四川,白酒-全国名酒,14963,jp_49.jpg,jpg,68645,http://yjp-product.ufile.ucloud.cn/Product/2017/11/784d92e0f9e1412f8f421a6f64d173ca.jpg
235,国窖1573/52度500ml,国窖,3583,四川,白酒-全国名酒,46850,jp_5.jpg,jpg,38596,http://yjp-product.ufile.ucloud.cn/Product/2017/11/645d573482f84088a229857d5cbac11f.jpg
236,剑南老窖2006/52度500ml,剑南春,3582,四川,白酒-全国名酒,14967,jp_50.jpg,jpg,167223,http://yjp-product.ufile.ucloud.cn/Product/2017/11/f9352a56516b41b9ae868897151ced88.jpg
237,金剑南K6/52度500ml,剑南春,3582,四川,白酒-全国名酒,14971,jp_51.jpg,jpg,43889,http://yjp-product.ufile.ucloud.cn/Product/2017/11/db01daf4d2794e63a3b64ee4f9a10e16.jpg
238,贵宾歪脖小郎酒45度100ml,郎酒,3534,四川,白酒-全国名酒,2418010,http://yjp-product.ufile.ucloud.cn/Product/2017/11/16d805db895043cdbc8161c9ab2f57ee.jpg,jpg,215406,http://yjp-product.ufile.ucloud.cn/Product/2018/05/6d6cc9d6d9ed49a2a343449e06aaa494.jpg
239,水井坊52度500ml,水井坊,3584,四川,白酒-全国名酒,2769794,http://yjp-product.ufile.ucloud.cn/Product/2017/11/875d8081d2a74f9ba0acb3e508bad93d.jpg,jpg,104254,http://yjp-product.ufile.ucloud.cn/Product/2018/05/6bd7fe7591044b8ca86fe38e83f97dd3.jpg
240,舍得52度500ml,舍得,3585,四川,白酒-全国名酒,46644,jp_54.png,png,403852,http://yjp-product.ufile.ucloud.cn/Product/2017/11/7fdd8d9ab0a14ce9986d5307767dd3ae.png
241,酒鬼馥郁蓝和谐52度475ml,酒鬼,3537,湖南,白酒-全国名酒,14978,jp_55.jpg,jpg,101815,http://yjp-product.ufile.ucloud.cn/Product/2017/11/21159294a71c45eb8796e41f687d4539.jpg
242,【作废】酒鬼馥郁红和谐52度500ml,酒鬼,3537,湖南,"餐饮店-白酒-其他白酒,烟酒店-白酒-其他,便利店-白酒-其他白酒",14981,jp_56.jpg,jpg,41104,http://yjp-product.ufile.ucloud.cn/Product/2017/11/917d8f95de5f473a8abd3f6a90bd71d8.jpg
243,酒鬼红坛15年52度500ml,酒鬼,3537,湖南,白酒-全国名酒,14982,jp_57.jpg,jpg,58928,http://yjp-product.ufile.ucloud.cn/Product/2017/11/f19be627e1a84183a9e51f6e2ae15896.jpg
244,酒鬼盛世53度500ml,酒鬼,3537,湖南,白酒-全国名酒,14985,jp_58.jpg,jpg,98040,http://yjp-product.ufile.ucloud.cn/Product/2017/11/22dca9142c8f4397bc2218560462b3a9.jpg
245,酒鬼酒50度500ml（1*6）,酒鬼,3537,湖南,白酒-全国名酒,3469512,http://yjp-product.ufile.ucloud.cn/Product/2018/04/9e6a5066ba854b4a81d72d214f5bfdf9.JPEG,JPEG,245816,http://yjp-product.ufile.ucloud.cn/Product/2018/06/13aaeaca67eb40c6aec5c88d2a441556.JPEG
246,酒鬼酒精品52度500ml,酒鬼,3537,湖南,白酒-全国名酒,2959251,http://yjp-product.ufile.ucloud.cn/Product/2018/05/f4bcf6da0c3d467e82bd63fcd6bb2076.jpg,jpg,165724,http://yjp-product.ufile.ucloud.cn/Product/2018/05/ec86b97ddfb84685ab946543a5e5ec7d.jpg
247,酒鬼内品优级52度500ml,酒鬼,3537,湖南,白酒-全国名酒,14997,jp_61.jpg,jpg,88656,http://yjp-product.ufile.ucloud.cn/Product/2017/11/5401e880f6dc42169441f60803c8627d.jpg
248,酒鬼美名1986/52度500ml,酒鬼,3537,湖南,白酒-全国名酒,15000,jp_62.jpg,jpg,110508,http://yjp-product.ufile.ucloud.cn/Product/2017/11/6caa8fc0ad2e4b59be6f7a8e0ed9b69c.jpg
249,酒鬼内参52度500ml,酒鬼,3537,湖南,白酒-全国名酒,15004,jp_63.jpg,jpg,100236,http://yjp-product.ufile.ucloud.cn/Product/2017/11/eef07080e1ea49a58b310a92ec65daf7.jpg
250,酒鬼湘品红钻52度500ml,酒鬼,3537,湖南,白酒-全国名酒,15008,jp_64.jpg,jpg,93943,http://yjp-product.ufile.ucloud.cn/Product/2017/11/8365de930d8c486fad072015b006ecbd.jpg
251,酒鬼湘品银钻52度500ml,酒鬼,3537,湖南,白酒-全国名酒,15011,jp_65.jpg,jpg,44169,http://yjp-product.ufile.ucloud.cn/Product/2017/11/4e22ef40b36d46589cada6a8c427d1e8.jpg
252,酒鬼湘泉十年52度500ml,酒鬼,3537,湖南,白酒-全国名酒,15012,jp_66.jpg,jpg,92513,http://yjp-product.ufile.ucloud.cn/Product/2017/11/e3c89e0183ce48a2a572f2939c1d94c4.jpg
253,酒鬼紫坛20年52度500ml,酒鬼,3537,湖南,白酒-全国名酒,15014,jp_68.jpg,jpg,94666,http://yjp-product.ufile.ucloud.cn/Product/2017/11/5cc7357e3317464eb26edecff7f74925.jpg
254,开口笑15年52度500ml,开口笑,3552,湖南,白酒-区域名酒,15019,jp_69.jpg,jpg,95809,http://yjp-product.ufile.ucloud.cn/Product/2017/11/347c37bddb9a4ac196d2be2bbc001ab2.jpg
255,开口笑16年52度500ml,开口笑,3552,湖南,白酒-区域名酒,15023,jp_70.jpg,jpg,88562,http://yjp-product.ufile.ucloud.cn/Product/2017/11/8ac8046a75094f728fbd8efdb829c6d0.jpg
256,开口笑10年52度500ml,开口笑,3552,湖南,白酒-区域名酒,15025,jp_71.jpg,jpg,87374,http://yjp-product.ufile.ucloud.cn/Product/2017/11/86882f20f3fa4dbeb68f1725ff2d17de.jpg
257,开口笑9年52度500ml,开口笑,3552,湖南,白酒-区域名酒,15027,jp_72.jpg,jpg,97328,http://yjp-product.ufile.ucloud.cn/Product/2017/11/3a9e66bc33584208b8fdbd27be77109b.jpg
258,湘窖水晶52度500ml,湘窖,3586,湖南,白酒-区域名酒,15031,jp_73.jpg,jpg,96485,http://yjp-product.ufile.ucloud.cn/Product/2017/11/3f8741a88d8f401d9ca30e375b179fb1.jpg
259,湘窖红钻50.8度500ml,湘窖,3586,湖南,白酒-区域名酒,15035,jp_74.jpg,jpg,88070,http://yjp-product.ufile.ucloud.cn/Product/2017/11/bc4ea1aaa587486f8a3b7cfc535f7c42.jpg
260,浏阳河10年52度475ml,浏阳河,3560,湖南,白酒-区域名酒,15039,jp_75.jpg,jpg,93585,http://yjp-product.ufile.ucloud.cn/Product/2017/11/e9f1e26e30464881a0ecec47278626bd.jpg
261,浏阳河20年52度475ml,浏阳河,3560,湖南,白酒-区域名酒,15043,jp_76.jpg,jpg,91186,http://yjp-product.ufile.ucloud.cn/Product/2017/11/fc613568ddfd478eb4d384fdddef99b3.jpg
262,浏阳河15年52度475ml,浏阳河,3560,湖南,白酒-区域名酒,15047,jp_77.jpg,jpg,94408,http://yjp-product.ufile.ucloud.cn/Product/2017/11/3b71add7368d45e1983745c7e2e1141d.jpg
263,浏阳河30年52度475ml,浏阳河,3560,湖南,白酒-区域名酒,15051,jp_78.jpg,jpg,90163,http://yjp-product.ufile.ucloud.cn/Product/2017/11/9779939fc02f4664b00257021d91bd21.jpg
264,浏阳河50年52度475ml,浏阳河,3560,湖南,白酒-区域名酒,15055,jp_79.jpg,jpg,92496,http://yjp-product.ufile.ucloud.cn/Product/2017/11/02bc4b19694c41759e20c2e4a6d80883.jpg
265,浏阳河百里醇香52度475ml,浏阳河,3560,湖南,白酒-区域名酒,15059,jp_80.jpg,jpg,109358,http://yjp-product.ufile.ucloud.cn/Product/2017/11/9fd7ec58255840449a21de54bf0360da.jpg
266,浏阳河十里醇香52度475ml,浏阳河,3560,湖南,白酒-区域名酒,15063,jp_81.jpg,jpg,110839,http://yjp-product.ufile.ucloud.cn/Product/2017/11/94bed1cd3abd4e6e9ab2c306d2ef1766.jpg
267,浏阳河五里醇香52度475ml,浏阳河,3560,湖南,白酒-区域名酒,15066,jp_82.jpg,jpg,116989,http://yjp-product.ufile.ucloud.cn/Product/2017/11/004eaecd046748e29339691ad0193908.jpg
268,浏阳河珍品20年52度475ml,浏阳河,3560,湖南,白酒-区域名酒,15070,jp_83.jpg,jpg,116356,http://yjp-product.ufile.ucloud.cn/Product/2017/11/3e5378d88fe3416796028fa87695097b.jpg
269,浏阳河珍品30年52度475ml,浏阳河,3560,湖南,白酒-区域名酒,15074,jp_84.jpg,jpg,114591,http://yjp-product.ufile.ucloud.cn/Product/2017/11/f47681a7391548b184a26add795b0add.jpg
270,今世缘高沟大青花52度500ml,今世缘,3587,江苏,白酒-区域名酒,15078,jp_85.jpg,jpg,54405,http://yjp-product.ufile.ucloud.cn/Product/2017/11/ca9fc040e14a41acb7859a374c850ac5.jpg
271,今世缘高沟小青花52度500ml,今世缘,3587,江苏,白酒-区域名酒,15081,jp_86.jpg,jpg,96789,http://yjp-product.ufile.ucloud.cn/Product/2017/11/015cc3dac84e4e93b1394c7370c333a4.jpg
272,洋河海之蓝42度480ml,洋河,3549,江苏,白酒-全国名酒,15084,jp_87.jpg,jpg,87691,http://yjp-product.ufile.ucloud.cn/Product/2017/11/7da9bde1141d42aa813b9a5f202c2b5a.jpg
273,洋河梦之蓝M3（特惠）52度500ml,洋河,3549,江苏,白酒-全国名酒,15085,jp_88.jpg,jpg,148971,http://yjp-product.ufile.ucloud.cn/Product/2017/11/cfbf34e0a63e4a91bce418b05c1c6a60.jpg
274,汾酒光瓶53度475ml（1*12）,汾酒,3588,山西,白酒-全国名酒,54013,jp_89.jpg,jpg,31172,http://yjp-product.ufile.ucloud.cn/Product/2017/11/8c53fe9013dd4cb1b70c6be9b2cfc0b3.jpg
275,汾酒十年陈酿老白汾酒53度475ml,汾酒,3588,山西,白酒-全国名酒,15089,jp_90.jpg,jpg,71464,http://yjp-product.ufile.ucloud.cn/Product/2017/11/c502862c6faf4d4ba8f6c1716342c590.jpg
276,汾酒20年陈酿53度475ml,汾酒,3588,山西,白酒-全国名酒,15092,jp_91.jpg,jpg,43065,http://yjp-product.ufile.ucloud.cn/Product/2017/11/1c1d3aaa527f4477a3d9e532576cef86.jpg
277,汾酒青花20年53度500ml,汾酒,3588,山西,白酒-全国名酒,15093,jp_92.jpg,jpg,54617,http://yjp-product.ufile.ucloud.cn/Product/2017/11/b8d01d4af2f543f79204442054021dbb.jpg
278,汾酒青花30年53度500ml,汾酒,3588,山西,白酒-全国名酒,2559297,3priceImage.png,png,9281,http://yjp-product.ufile.ucloud.cn/Product/2018/05/0641fa24a5564033982a057e2090f4f3.png
279,口子窖五年40.8度400ml（1*6）,口子窖,3524,安徽濉溪,白酒-区域名酒,15098,jp_95.png,png,211781,http://yjp-product.ufile.ucloud.cn/Product/2017/11/a1a62638c06e4a5fb8567218ccce3dc2.png
280,口子窖六年41度450ml（1*6）,口子窖,3524,安徽濉溪,白酒-区域名酒,15099,jp_96.jpg,jpg,115625,http://yjp-product.ufile.ucloud.cn/Product/2017/11/98ba7fc48223411aab1b4ce4e8497f85.jpg
281,口子窖十年41度500ml,口子窖,3524,安徽濉溪,白酒-区域名酒,15100,jp_97.jpg,jpg,8516,http://yjp-product.ufile.ucloud.cn/Product/2017/11/c38285dc670b476b8802dd81fdc9ce3b.jpg
282,口子窖二十年41度500ml,口子窖,3524,安徽濉溪,白酒-区域名酒,15101,jp_98.jpg,jpg,106043,http://yjp-product.ufile.ucloud.cn/Product/2017/11/a4d6fabacd09481b9be4072e9ae06ac4.jpg
283,西凤凤香经典海藏6/52度500ml,西凤,3542,陕西,白酒-区域名酒,15110,jp_370.jpg,jpg,54415,http://yjp-product.ufile.ucloud.cn/Product/2017/11/43e2a115659348a79068fff1bf4cc58a.jpg
284,西凤凤香经典大凤52度500ml,西凤,3542,陕西,白酒-区域名酒,15111,jp_371.jpg,jpg,46107,http://yjp-product.ufile.ucloud.cn/Product/2017/11/6f277b34409a4a6fb09db2b63d72c211.jpg
285,西凤凤香经典二凤52度500ml,西凤,3542,陕西,白酒-区域名酒,15112,jp_372.jpg,jpg,30809,http://yjp-product.ufile.ucloud.cn/Product/2017/11/6993798ce9c047848f99d2e86b707605.jpg
286,西凤酒旗帜青鼎52度500ml,西凤,3542,陕西,白酒-区域名酒,15113,jp_373.jpg,jpg,50704,http://yjp-product.ufile.ucloud.cn/Product/2017/11/2f1bcc1167d644559b0abd9662289f24.jpg
287,西凤酒旗帜银鼎52度500ml,西凤,3542,陕西,白酒-区域名酒,15114,jp_374.jpg,jpg,48971,http://yjp-product.ufile.ucloud.cn/Product/2017/11/768ae017fba04d28a293e3a41a56b437.jpg
288,西凤酒特一号45度500ml,西凤,3542,陕西,白酒-区域名酒,15115,jp_375.jpg,jpg,112388,http://yjp-product.ufile.ucloud.cn/Product/2017/11/05778c9b37c941c881137094b14ca5c8.jpg
289,口子窖五年46度400ml（1*6） ,口子窖,3524,安徽濉溪,白酒-区域名酒,15119,jp_376.png,png,211781,http://yjp-product.ufile.ucloud.cn/Product/2017/11/ae2c34d939824f4590e5ed675c26decc.png
292,浏阳河生态原浆8年52度475ml,浏阳河,3560,湖南,白酒-区域名酒,15122,jp_379.jpg,jpg,44138,http://yjp-product.ufile.ucloud.cn/Product/2017/11/e2cf98f56c8147ada6dd46b229d10b21.jpg
293,泸州老窖一品坊六年窖42度500ml,泸州老窖,3547,四川,白酒-全国名酒,15123,jp_380.jpg,jpg,46214,http://yjp-product.ufile.ucloud.cn/Product/2017/11/21ea0601618f492082fa26e1a9ac8cf0.jpg
295,红星二锅头55度500ml,红星,3590,北京,白酒-区域名酒,46728,jp_360.jpg,jpg,29741,http://yjp-product.ufile.ucloud.cn/Product/2017/11/743cc11aaa46439188be64475098cd36.jpg
296,红星二锅头八年陈酿43度500ml,红星,3590,北京,白酒-区域名酒,15103,jp_361.jpg,jpg,26250,http://yjp-product.ufile.ucloud.cn/Product/2017/11/7ca8d52e0cc34ff8a94d67a63b1021ca.jpg
297,红星二锅头八年陈酿53度500ml,红星,3590,北京,白酒-区域名酒,1928501,红星二锅头八年陈酿53度500ml.jpg,jpg,36012,http://yjp-product.ufile.ucloud.cn/Product/2018/04/7b5081dfa13743738fe66e319e1452a3.jpg
299,西凤酒国花瓷5年52度500ml,西凤,3542,陕西,白酒-区域名酒,15106,jp_366.jpg,jpg,103010,http://yjp-product.ufile.ucloud.cn/Product/2017/11/8703e115890c493498426229a17a198d.jpg
300,西凤酒国花瓷12年52度500ml,西凤,3542,陕西,白酒-区域名酒,15108,jp_367.jpg,jpg,102346,http://yjp-product.ufile.ucloud.cn/Product/2017/11/0ef00fabf4de4aa88e675c1f7c4d7c7d.jpg
301,西凤酒国花瓷珍品30年52度500ml,西凤,3542,陕西,白酒-区域名酒,15135,jp_368.jpg,jpg,48480,http://yjp-product.ufile.ucloud.cn/Product/2017/11/06e09a961c8343958ec2d4741881eb3c.jpg
302,西凤凤香经典10年52度500ml,西凤,3542,陕西,白酒-区域名酒,8997831,lADPDgQ9rCTBYyvNBQDNA8A_960_1280.jpg_620x10000q90g.jpg,jpg,36965,http://yjp-product.ufile.ucloud.com.cn/Product/2019/10/be2a81505b8840c38b87e1759ebd80ef.jpg
303,四特光瓶52度500ml,四特,3562,江西,白酒-区域名酒,15126,jp_351.jpg,jpg,24709,http://yjp-product.ufile.ucloud.cn/Product/2017/11/b0a04767b74944b0b95317f4a8e72e66.jpg
304,四特瓷瓶52度460ml,四特,3562,江西,白酒-区域名酒,15127,jp_352.jpg,jpg,30621,http://yjp-product.ufile.ucloud.cn/Product/2017/11/e1bf6b06acda4999bc3ed414b9689e45.jpg
305,洋河海之蓝52度500ml,洋河,3549,江苏,白酒-全国名酒,2769786,http://yjp-product.ufile.ucloud.cn/Product/2017/11/7d62e0def1ac48798e3c549af882772a.jpg,jpg,128420,http://yjp-product.ufile.ucloud.cn/Product/2018/05/7a5aa1339d6d4dcb90f8e9614b8670fb.jpg
306,四特老窖45度460ml,四特,3562,江西,白酒-区域名酒,15129,jp_356.jpg,jpg,39676,http://yjp-product.ufile.ucloud.cn/Product/2017/11/640ad13c7e66461ba5939e65ea606848.jpg
307,茅台飞天双杯53度500ml,茅台,3540,贵州,白酒-全国名酒,3580432,http://yjp-product.ufile.ucloud.cn/Product/2018/06/a2e5bd8ed9214ecd8643736dbeff274a.jpg,jpg,101574,http://yjp-product.ufile.ucloud.cn/Product/2018/06/d30cb6749488418da617ecf949f14962.jpg
308,红星二锅头56度100ml（白瓶）（1*40）,红星,3590,北京,白酒-区域名酒,,,,,
309,红星二锅头52度500ml,红星,3590,北京,白酒-区域名酒,46522,jp_359.jpg,jpg,89586,http://yjp-product.ufile.ucloud.cn/Product/2017/11/f400270792f3432ab0c6ab324569bf35.jpg
310,牛栏山二锅头56度100ml（绿瓶）,牛栏山,3550,北京,白酒-全国名酒,15136,5360674238288945496.jpg,jpg,35286,http://yjp-product.ufile.ucloud.cn/Product/2017/11/a86cf54d7b09475694b44b21804428dd.jpg
311,牛栏山陈酿42度500ml,牛栏山,3550,北京,白酒-全国名酒,150009,t01ca61d9fc88f1c5fb.jpg,jpg,14659,http://yjp-product.ufile.ucloud.cn/Product/2017/09/2a0bbb0b72e34607b5182760dac4b9a7.jpg
312,特制牛栏山陈8酿50度450ml,牛栏山,3550,北京,白酒-全国名酒,15138,4978461149543549436.jpg,jpg,37941,http://yjp-product.ufile.ucloud.cn/Product/2017/11/1d262dddad4e444eaa2942a5de3de232.jpg
321,茅台百年盛世九十年代52度500ml,茅台,3540,贵州,白酒-全国名酒,15147,5282114054486500877.jpg,jpg,48247,http://yjp-product.ufile.ucloud.cn/Product/2017/11/e8c16b6e9d9a48a389b5a43d83d8176e.jpg
322,古井原浆二十六年50度500ml,古井,3525,安徽,白酒-区域名酒,15148,4819252552903064645.jpg,jpg,33545,http://yjp-product.ufile.ucloud.cn/Product/2017/11/dbaf5c66c8664b20a201e49344e6f019.jpg
323,茅台祝尊富贵富贵年华大坛酒52度1.5L,茅台,3540,贵州,白酒-全国名酒,15150,4827937489880116615.jpg,jpg,40930,http://yjp-product.ufile.ucloud.cn/Product/2017/11/be23cb7e83234357969657716fa86e1e.jpg
324,茅台祝尊富贵鸿运百年大坛酒52度3L,茅台,3540,贵州,白酒-全国名酒,15151,5122227086539902643.jpg,jpg,53879,http://yjp-product.ufile.ucloud.cn/Product/2017/11/0383606539414a7cad7627424b91fb56.jpg
326,百年牛栏山二锅头36度400ml,牛栏山,3550,北京,白酒-全国名酒,2961233,http://yjp-product.ufile.ucloud.cn/Product/2018/05/289a5553972a4a16b9991860101b5989.jpg,jpg,135955,http://yjp-product.ufile.ucloud.cn/Product/2018/05/ff8e6e0efa9144818c5fe9997a26aa57.jpg
327,口子美酒41度500ml,口子窖,3524,安徽,白酒-区域名酒,15154,4843509214946836234.jpg,jpg,27998,http://yjp-product.ufile.ucloud.cn/Product/2017/11/c4bad2371c9445298e6090103ef34f9b.jpg
328,趵突泉特酿39度490ml,趵突泉,3593,山东,白酒-区域名酒,46647,4840085055501012798.jpg,jpg,64229,http://yjp-product.ufile.ucloud.cn/Product/2017/11/dd92c3e220fa46218dc30cb88a794616.jpg
329,趵突泉特酿34度490ml,趵突泉,3593,山东,白酒-区域名酒,15156,4877436228662915587.jpg,jpg,26021,http://yjp-product.ufile.ucloud.cn/Product/2017/11/21e86a31e8454e999b7cd793b00b555e.jpg
330,趵突泉精品特酿34度490ml（去奖版）,趵突泉,3593,山东,白酒-区域名酒,15157,4906173259929842737.jpg,jpg,10676,http://yjp-product.ufile.ucloud.cn/Product/2017/11/e0047c495c3b4e1bb90be8cd665433c8.jpg
331,扳倒井兰尊34度500ml,扳倒井,3594,山东,白酒-区域名酒,46635,4965987667400024304.jpg,jpg,154480,http://yjp-product.ufile.ucloud.cn/Product/2017/11/d17d939a327747a79f713f9a1f3089e6.jpg
332,老友景芝33度500ml,景芝,3595,山东,白酒-区域名酒,15159,5066257361597093491.jpg,jpg,53007,http://yjp-product.ufile.ucloud.cn/Product/2017/11/f050997713d44cdda5beee343721263e.jpg
333,一品景芝（蓝淡雅）38度500ml,景芝,3595,山东,白酒-区域名酒,15160,5059503297179066308.jpg,jpg,9472,http://yjp-product.ufile.ucloud.cn/Product/2017/11/0f7cd6ce9efc4225a2bda06875985b41.jpg
334,洋河海之蓝38度480ml,洋河,3549,江苏,白酒-全国名酒,3166108,http://yjp-product.ufile.ucloud.cn/Product/2018/06/8143ef91be864710ad4cfab929f61edf.jpg,jpg,121419,http://yjp-product.ufile.ucloud.cn/Product/2018/06/101ee2db642d4161bc653ff2de2a3d60.jpg
335,洋河天之蓝38度480ml,洋河,3549,江苏,白酒-全国名酒,15162,4702824903960893562.jpg,jpg,73125,http://yjp-product.ufile.ucloud.cn/Product/2017/11/25c52ca9e50643629d474cf69d9401f4.jpg
336,洋河天之蓝46度480ml,洋河,3549,江苏,白酒-全国名酒,47563,5427825237722614637.jpg,jpg,75052,http://yjp-product.ufile.ucloud.cn/Product/2017/11/e1c910e2e405432e8f5eacb62b58df96.jpg
337,洋河梦之蓝M3/40.8度500ml,洋河,3549,江苏,白酒-全国名酒,46780,5110381672574335230.jpg,jpg,42813,http://yjp-product.ufile.ucloud.cn/Product/2017/11/c3336bb4459246959007cb6aa57b7576.jpg
338,洋河梦之蓝M6/52度500ml,洋河,3549,江苏,白酒-全国名酒,15165,5745010814850691954.jpg,jpg,40296,http://yjp-product.ufile.ucloud.cn/Product/2017/11/2fe3f10866124af5bd37e89a3e87a1d1.jpg
339,泸州老窖09版头曲38度500ml,泸州老窖,3547,四川,白酒-全国名酒,15166,4759031658814069010.jpg,jpg,123322,http://yjp-product.ufile.ucloud.cn/Product/2017/11/51d74520dc5945ab95d50360f2c786f5.jpg
340,泸州老窖09版头曲52度500ml,泸州老窖,3547,四川,白酒-全国名酒,15167,5474987785033376937.jpg,jpg,123322,http://yjp-product.ufile.ucloud.cn/Product/2017/11/30177c8ef5f94d9c91a9b4639be487a6.jpg
341,泸州老窖红瓷头曲38度500ml,泸州老窖,3547,四川,白酒-全国名酒,15168,5028900696742711713.jpg,jpg,10474,http://yjp-product.ufile.ucloud.cn/Product/2017/11/6a79631af40943fe86b664cf4e285e10.jpg
342,泸州老窖红瓷头曲52度500ml,泸州老窖,3547,四川,白酒-全国名酒,15169,5320006343397433190.jpg,jpg,10474,http://yjp-product.ufile.ucloud.cn/Product/2017/11/bd6e1cee651640fe959a3fe7b5c2fa06.jpg
343,泸州老窖特曲38度500ml,泸州老窖,3547,四川,白酒-全国名酒,46491,5428136707523157611.jpg,jpg,55372,http://yjp-product.ufile.ucloud.cn/Product/2017/11/47763a63232242e8a34aa6e532274025.jpg
344,泸州老窖特曲52度500ml,泸州老窖,3547,四川,白酒-全国名酒,15171,5546033943561358002.jpg,jpg,67978,http://yjp-product.ufile.ucloud.cn/Product/2017/11/6f66a131fa3c4728af634cd08cd9f3e3.jpg
345,牛栏山二锅头56度100ml（白瓶）,牛栏山,3550,北京,白酒-全国名酒,15172,5348740888020185340.jpg,jpg,40104,http://yjp-product.ufile.ucloud.cn/Product/2017/11/4649e970f5d84c7890b5af6c3d15d53d.jpg
346,百年牛栏山二锅头红6年35度500ml,牛栏山,3550,北京,白酒-全国名酒,2615167,http://yjp-product.ufile.ucloud.cn/Product/2018/05/4b0b5f9ea2414e8a822e92954a8ac758.jpg,jpg,87877,http://yjp-product.ufile.ucloud.cn/Product/2018/05/583db8e148e84e1e8ad94861cefc808b.jpg
347,百年牛栏山二锅头红8年38度500ml,牛栏山,3550,北京,白酒-全国名酒,15177,4881670900599442231.jpg,jpg,10705,http://yjp-product.ufile.ucloud.cn/Product/2017/11/f20ff15983da455cabefbb0911e9986a.jpg
348,百年牛栏山二锅头红10年38度500ml,牛栏山,3550,北京,白酒-全国名酒,15178,5347478154555986895.jpg,jpg,9563,http://yjp-product.ufile.ucloud.cn/Product/2017/11/3d318f1c05704e2c83f94c452420fda2.jpg
